d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
3.13,12.08,0.19,-1.29,11.37,4.62,1.07,0.34,0.07,-1.66,-6.8,3.56,4
3.53,9.96,1.37,-3.84,9.33,2.47,1.06,0.12,0.08,35.14,22.31,4.04,4
3.17,8.47,1.76,-5.57,9.29,0.0,0.96,0.38,0.2,38.13,22.14,0.59,4
2.9,8.86,1.68,-3.92,8.82,0.94,1.09,0.37,0.09,17.65,0.0,5.03,4
3.13,11.25,1.92,-3.56,10.43,-1.13,1.03,0.33,0.11,16.05,-9.71,7.07,4
2.23,10.19,2.74,-3.33,9.49,0.66,0.91,0.38,0.16,16.04,-15.92,2.26,4
1.05,8.98,2.98,-2.7,7.96,0.23,0.78,0.38,0.19,26.07,-19.09,-5.1,4
0.47,9.1,2.62,-2.54,7.96,0.43,0.78,0.34,0.15,29.81,-19.65,-9.96,4
0.58,9.21,2.66,-2.35,8.78,1.45,0.87,0.39,0.13,33.94,-17.26,-10.28,4
1.21,9.45,2.58,-2.35,9.76,1.21,0.94,0.38,0.1,31.65,-14.27,-12.17,4
1.37,9.49,2.82,-2.27,10.27,1.68,1.01,0.35,0.09,30.39,-9.85,-11.5,4
1.33,9.41,2.15,-2.39,10.59,1.8,1.08,0.32,0.09,32.9,-4.79,-7.45,4
1.76,9.29,1.6,-2.62,10.9,1.88,1.08,0.29,0.07,36.37,-2.52,-2.24,4
2.39,9.25,1.52,-2.51,10.78,1.76,1.12,0.31,0.03,40.36,1.05,6.95,4
2.82,9.76,1.13,-2.58,11.49,1.92,0.98,0.4,0.05,38.84,0.6,5.68,4
2.74,9.25,0.94,-2.39,10.19,2.39,0.94,0.37,0.07,19.78,-6.84,3.87,4
2.82,9.61,0.9,-2.11,9.53,2.47,0.93,0.32,0.1,16.0,-9.28,1.82,4
2.7,9.57,1.21,-2.15,9.33,2.27,0.93,0.32,0.11,10.87,-10.98,-1.16,4
2.58,10.12,1.37,-2.15,8.98,1.92,0.95,0.35,0.09,0.35,-17.5,-2.43,4
2.15,10.27,1.37,-2.07,8.98,1.76,0.94,0.34,0.09,-16.92,-23.1,-1.8,4
1.64,10.51,1.8,-2.31,9.06,1.41,0.94,0.33,0.11,-30.91,-23.65,-5.06,4
1.41,10.43,1.92,-2.86,9.33,1.6,0.94,0.36,0.16,-43.43,-21.98,-8.27,4
